distrito,ano,concelho,data,hora,mortos,feridos_graves,via,km,natureza,source_file
Braga,2015,Guimaraes,2015-11-17,06:10,1,0,Rua do Além,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-11-28,14:00,0,1,Rua Dona Constança de Noronha,,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-07-06,23:52,0,2,Rua Estrada Nacional 105 42.3,,Colisão com outras situações,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-08-02,10:00,0,1,Rua João Moreira Leite,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-07-20,23:35,0,1,Rua Nossa Senhora Conceição SN,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-03-08,16:20,0,1,Rua Professor Abel Salazar SN,,Colisão com outras situações,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-04-03,15:55,0,1,Rua Professor Doutor Arnaldo Sampaio 0,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-01-10,13:30,0,1,Rua Santa Eulália 1637,,Colisão traseira com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-11-24,23:55,1,0,Rua Santa Eulália SN,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Guimaraes,2015-06-06,17:45,0,1,Rua São José,,Despiste com capotamento,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-12-18,20:20,1,0,EN103,51.300,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-06-19,17:16,0,2,EN103,52.900,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-07-16,17:40,0,1,EN103,63.500,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-03-11,15:40,0,1,EN205,60.400,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-06-04,08:45,1,0,EN205,73.700,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-07-16,22:00,0,1,Rua da Ponte,,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-05-13,15:45,0,1,Rua de Gerzat,,Despiste com capotamento,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-08-20,19:45,0,1,Rua de Souto 40,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Povoa de Lanhoso,2015-04-03,20:30,1,1,Rua do Monte,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Terras de Bouro,2015-03-28,15:05,0,1,EM536,,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Terras de Bouro,2015-09-05,16:45,0,1,EN304,76.400,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Terras de Bouro,2015-01-01,15:00,0,1,Rua 7 120,,Despiste com capotamento,Braga 2015 30d.pdf
Braga,2015,Vieira do Minho,2015-12-28,09:30,0,1,EN304,92.000,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-01-13,14:05,0,1,-,25.800,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-06-05,14:45,0,1,A7,26.008,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-06-29,13:15,0,1,Avª da Liberdade,,Colisão traseira com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-06-26,18:15,1,0,Avª da Pousada,,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-11-15,16:30,1,0,Avª Drº Angelo Vidal Pinheiro,,Colisão com veiculo ou obstáculo na faixa de rodagem,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-04-04,17:00,0,1,Avª Rio Ave,,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-11-02,22:15,0,1,Avª Silva Pereira 554,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-01-24,10:10,0,1,Avenida Brasil 561,,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-05-25,09:55,0,1,Avenida França 975,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-09-20,11:30,0,1,EN14,34.973,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-08-27,08:10,0,1,EN206,18.370,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-08-03,00:30,0,1,EN206,25.350,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-07-02,23:40,1,1,EN206,26.993,Despiste com capotamento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-01-16,08:45,0,1,EN206,31.750,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-07-29,13:15,0,1,EN206,32.900,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-04-26,22:00,0,1,EN309,8.950,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-08-10,14:40,1,0,Praça 9 de Abril 7,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-12-23,05:15,0,1,Rua Cardeal Cerejeira,,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-05-23,20:45,0,1,Rua D Jorge Ortiga 934,,Despiste com colisão com veículo imobil. ou obstáculo,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-05-08,12:32,1,0,Rua da Infancia,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-05-21,15:00,1,0,Rua das Aguas Ferreas,,Despiste com transposição do dispositivo de retenção lateral,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-04-26,11:20,1,0,Rua do Monte,,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-09-17,11:30,1,0,Rua Silva Mendes 0,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Nova de Famalicao,2015-12-26,15:00,0,1,Travessa de São Pedro 143,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-11-22,19:00,1,0,-,,Colisão com outras situações,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-01-22,21:10,1,0,Avª Doutor António Ribeiro Magalhães,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-11-16,15:00,0,1,Avª Padre Mário Moure,,Despiste com colisão com veículo imobil. ou obstáculo,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-05-28,18:30,0,1,EM1206,,Colisão lateral com outro veículo em movimento,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-07-10,18:20,1,0,EM540,,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-05-08,14:30,0,1,EN101,63.300,Colisão frontal,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-09-16,08:15,1,0,EN101,78.425,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-03-05,23:20,0,1,EN101,81.750,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-09-22,08:20,0,1,EN201,53.431,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-06-08,01:00,0,1,EN201,54.590,Despiste simples,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-03-02,15:30,0,1,EN201,55.400,Colisão com outras situações,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-03-24,07:12,1,0,EN205,35.971,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-07-27,19:30,0,1,EN205,37.100,Despiste com colisão com veículo imobil. ou obstáculo,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-06-16,15:00,0,1,EN205,50.100,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-09-15,20:30,1,0,Rua 25 de Abril,,Atropelamento de peões,Braga 2015 30d.pdf
Braga,2015,Vila Verde,2015-06-30,18:30,0,1,Rua Santo Isidro,,Despiste com dispositivo de retenção,Braga 2015 30d.pdf
Braga,2015,Vizela,2015-07-29,14:50,0,1,-,,Atropelamento de peões,Braga 2015 30d.pdf
Bragança,2015,Alfandega da Fe,2015-10-13,12:40,0,1,Despiste sem dispositivo de - retenção,,,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-06-18,19:00,0,1,-,,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-08-02,20:15,0,1,-,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-03-27,15:45,0,1,Av. Abade Baçal 1,,Colisão frontal,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-03-07,03:30,0,2,Av. Forças Armadas 00,,Despiste com colisão com veículo imobil. ou obstáculo,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-12-10,16:30,0,2,Avenida Abade Baçal 00,,Colisão frontal,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-09-29,07:50,0,1,EN103,260.100,Colisão traseira com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-06-23,02:55,0,1,EN15,219.200,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-10-24,02:20,0,1,EN217,20.150,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Braganca,2015-02-22,14:05,0,1,EN317,14.200,Colisão lateral com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Carrazeda de Ansiaes,2015-08-20,10:40,0,1,EN214,16.000,Colisão lateral com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Freixo Espada a Cinta,2015-05-20,16:50,0,1,EN221,65.715,Despiste com dispositivo de retenção,Bragança 2015 30d.pdf
Bragança,2015,Freixo Espada a Cinta,2015-12-16,15:45,0,1,EN221,74.900,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Freixo Espada a Cinta,2015-07-03,22:25,0,1,Rua da Guicha,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Macedo de Cavaleiros,2015-06-22,17:58,0,1,-,,Colisão lateral com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Macedo de Cavaleiros,2015-08-08,18:45,0,1,-,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Macedo de Cavaleiros,2015-08-11,15:50,0,1,Rua Damião de Góis 7,,Despiste com colisão com veículo imobil. ou obstáculo,Bragança 2015 30d.pdf
Bragança,2015,Macedo de Cavaleiros,2015-09-11,19:30,0,1,Rua Professor Doutor Correia Araújo 40,,Colisão com outras situações,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-11-01,10:45,0,1,-,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-10-10,15:50,0,1,EM542,,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-05-24,16:30,0,1,EM569,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-06-01,11:00,0,1,EM569,,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-05-23,16:40,0,1,EN221,18.800,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Miranda do Douro,2015-05-10,19:45,1,0,IC5,145.000,Despiste simples,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-04-05,21:15,0,1,Avenida Galiza 0,,Colisão com outras situações,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-02-11,17:30,0,1,EN15,171.500,Despiste sem dispositivo de retenção,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-08-07,06:00,0,1,EN206,186.500,Colisão traseira com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-05-22,12:30,0,1,EN315,3.250,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-10-28,18:15,0,1,Rua Engenheiro José Machado Vaz 0,,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-07-10,10:15,0,1,Rua Rafael Bordalo Pinheiro 974,,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-03-07,07:50,0,1,Rua República 0,,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Mirandela,2015-08-04,08:00,0,1,Travessa do Areeiro 0,,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Mogadouro,2015-09-05,00:55,0,3,EN216,45.700,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Mogadouro,2015-12-28,13:10,0,1,EN221,59.300,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Torre de Moncorvo,2015-02-18,17:45,0,3,EN102,49.850,Despiste com colisão com veículo imobil. ou obstáculo,Bragança 2015 30d.pdf
Bragança,2015,Torre de Moncorvo,2015-03-14,11:30,0,1,Rua Travessa da Rua do Meio,,Colisão com outras situações,Bragança 2015 30d.pdf
Bragança,2015,Vimioso,2015-03-13,11:45,0,1,-,,Colisão lateral com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Vimioso,2015-09-27,14:22,1,0,Avª de Alcanices,,Atropelamento de peões,Bragança 2015 30d.pdf
Bragança,2015,Vimioso,2015-11-30,08:30,0,2,EN218,49.000,Despiste com capotamento,Bragança 2015 30d.pdf
Bragança,2015,Vimioso,2015-07-13,09:30,1,0,Rua da Cavada 20,,Colisão lateral com outro veículo em movimento,Bragança 2015 30d.pdf
Bragança,2015,Vinhais,2015-11-15,15:00,0,1,EN206,196.650,Colisão frontal,Bragança 2015 30d.pdf
Bragança,2015,Vinhais,2015-09-20,03:10,0,1,EN206,211.300,Despiste com capotamento,Bragança 2015 30d.pdf
Castelo Branco,2015,Belmonte,2015-10-05,18:08,0,6,EN18,22.100,Colisão frontal,Castelo Branco 2015 30d.pdf
Castelo Branco,2015,Belmonte,2015-07-30,05:15,0,3,EN18-3,,Despiste simples,Castelo Branco 2015 30d.pdf
Castelo Branco,2015,Castelo Branco,2015-02-10,15:00,0,1,-,0.001,Despiste simples,Castelo Branco 2015 30d.pdf
Castelo Branco,2015,Castelo Branco,2015-09-20,10:30,0,1,-,,Despiste simples,Castelo Branco 2015 30d.pdf
Castelo Branco,2015,Castelo Branco,2015-09-30,13:00,0,1,A23,137.150,Despiste com capotamento,Castelo Branco 2015 30d.pdf
Castelo Branco,2015,Castelo Branco,2015-01-22,10:15,0,1,Avenida 1º de Maio 20,,Atropelamento de peões,Castelo Branco 2015 30d.pdf
